id,product_id,spec_name,spec_value
0c96eae7-04df-41bf-a954-22a19ca13619,775d6b91-ee56-4d54-bdcf-3b6a67458890,Display,"14"" FHD IPS"
95187618-43bb-41f9-b875-2d42d583dca6,85c5e07c-d896-40af-803b-0576a7e098f8,Processor,AMD Ryzen 5 6600H
1f069f76-9779-4f05-a8d5-f0b41ca41d22,85c5e07c-d896-40af-803b-0576a7e098f8,Graphics Card,NVIDIA GeForce RTX 3050 Ti
7193ae7b-5ba1-4204-908c-d05bd4c59d67,85c5e07c-d896-40af-803b-0576a7e098f8,RAM,16GB
5de39c47-a380-4213-8970-7143708e4869,85c5e07c-d896-40af-803b-0576a7e098f8,Storage,1TB SSD
a8ab6711-437c-4305-b6c8-ee0535ac38d0,85c5e07c-d896-40af-803b-0576a7e098f8,Operating System,Windows 11 Home
a27404d9-9c7a-4f42-be87-11fa861fda75,85c5e07c-d896-40af-803b-0576a7e098f8,Display,"14"" FHD IPS"
90ae2491-c62f-4591-bdc2-cdb3b7ec58db,1ad8f930-68f5-495c-97cf-d8b137768b31,Processor,Intel Core i5-1235U
0158b6de-0303-4ddd-9c4f-7b124ff6d0ee,1ad8f930-68f5-495c-97cf-d8b137768b31,Graphics Card,Intel Iris Xe Graphics
a9395546-203f-44e2-9512-d056e45697d2,1ad8f930-68f5-495c-97cf-d8b137768b31,RAM,8GB
c55a9d66-3552-4576-9b76-eb9b569c8391,1ad8f930-68f5-495c-97cf-d8b137768b31,Storage,512GB SSD
21cda5ac-3810-4c62-8228-0a47f5bd917b,1ad8f930-68f5-495c-97cf-d8b137768b31,Operating System,Windows 11 Home
564fe2da-d441-4c75-bfe1-fc091782e468,e41b1468-b411-407a-9f60-9320bb63fe85,Processor,AMD Ryzen 3 5300U
82c5b0cf-e1b3-4c1e-892e-de10fe1c7389,e41b1468-b411-407a-9f60-9320bb63fe85,Graphics Card,AMD Radeon Graphics
3251f771-dda7-4ec0-8600-b7119afb1f89,e41b1468-b411-407a-9f60-9320bb63fe85,RAM,8GB
50ed4d28-07e7-436b-9ca7-a97d7655669d,e41b1468-b411-407a-9f60-9320bb63fe85,Storage,512GB SSD
689d78f0-6672-4af7-b139-5959caac8858,e41b1468-b411-407a-9f60-9320bb63fe85,Operating System,Windows 11 Home
32d57ab3-0c80-409e-9b5f-03e6310bac87,e41b1468-b411-407a-9f60-9320bb63fe85,Display,"14"" FHD IPS"
cffd48e9-8641-485c-85dd-a9140877c279,8b3f8b4e-98ec-42e4-81a4-4d061eac3b67,Processor,Intel Core i3-1115G4
c7e3f698-d242-45ec-a5d1-48e325dd21af,8b3f8b4e-98ec-42e4-81a4-4d061eac3b67,Graphics Card,Intel Iris Xe Graphics
cc13251d-c075-4b6c-acde-1c5d1ea1df59,8b3f8b4e-98ec-42e4-81a4-4d061eac3b67,RAM,8GB
b8383ea6-6cd8-4b2e-a9b9-0cd4f1cdfab4,8b3f8b4e-98ec-42e4-81a4-4d061eac3b67,Storage,512GB SSD
908ca5d7-ae3a-479a-b7c8-9a8f566aea96,8b3f8b4e-98ec-42e4-81a4-4d061eac3b67,Operating System,Windows 11 Home
fcbdaceb-9d83-4ebd-8f52-eda10b25573d,8b3f8b4e-98ec-42e4-81a4-4d061eac3b67,Display,"15.6"" FHD 144Hz"
5f42d922-c0f6-40ce-8e01-179c9d7fb206,3eb8d15c-5854-4fa0-aad8-1d922b4025ce,Processor,AMD Ryzen 3 5300U
47333a1f-f748-48ef-b85c-2c57f8065634,3eb8d15c-5854-4fa0-aad8-1d922b4025ce,Graphics Card,Intel Iris Xe Graphics
69ac044c-161e-46e6-924e-99c9dffae902,3eb8d15c-5854-4fa0-aad8-1d922b4025ce,RAM,8GB
d3abbc76-cb30-48dd-9dc7-10486aa6d576,3eb8d15c-5854-4fa0-aad8-1d922b4025ce,Storage,512GB SSD
923919d2-6903-4d2d-81f4-bad3be045ca3,3eb8d15c-5854-4fa0-aad8-1d922b4025ce,Operating System,Windows 11 Home
c7ac7e8f-0f09-4900-93e3-9e445bf32f5b,862bc628-601d-4da7-9c3c-1078c1e9454f,Processor,AMD Ryzen 5 6600H
058cacc7-bbd7-4485-8f5c-5f84b3b51230,862bc628-601d-4da7-9c3c-1078c1e9454f,Graphics Card,NVIDIA GeForce RTX 3050
f7d961f5-3bfd-43ba-8d13-0aa128d3b311,862bc628-601d-4da7-9c3c-1078c1e9454f,RAM,16GB
e4e7c32f-aaae-4f8d-81b6-869cd2bf246c,862bc628-601d-4da7-9c3c-1078c1e9454f,Storage,1TB SSD
72f30db2-f282-4d6f-bc67-f8b1ba81d460,862bc628-601d-4da7-9c3c-1078c1e9454f,Operating System,Windows 11 Home
5c9d125d-f612-41d8-99dd-96a2dd66f755,a67b72ea-2a08-4e90-8686-9deeb4c1f285,Processor,AMD Ryzen 5 5500U
43ff326d-526e-422c-bc33-b624ca87ac68,a67b72ea-2a08-4e90-8686-9deeb4c1f285,Graphics Card,Intel UHD Graphics
01ec8fb3-06fd-4858-bdce-dbb44a8679ca,a67b72ea-2a08-4e90-8686-9deeb4c1f285,RAM,8GB
3e65001f-5c4f-46db-b1ca-20b59e790cde,a67b72ea-2a08-4e90-8686-9deeb4c1f285,Storage,512GB SSD
7afe2fdb-e3a4-49a9-ba2e-11e37e477d2c,a67b72ea-2a08-4e90-8686-9deeb4c1f285,Operating System,Windows 11 Home
d8e53596-a8ba-4c92-b49b-2fe32efb45e9,a67b72ea-2a08-4e90-8686-9deeb4c1f285,Display,"15.6"" FHD IPS"
76df47cd-8793-49d2-8bca-62be5ba1b866,dc51ce12-3799-44ca-afa7-8b923f16b521,Processor,AMD Ryzen 5 6600H
2aacf6d2-b3c4-4d0f-a7ad-1e91f061f8a2,dc51ce12-3799-44ca-afa7-8b923f16b521,Graphics Card,NVIDIA GeForce RTX 3050
7569acb0-87b2-48c0-985e-b6d61c17d0b4,dc51ce12-3799-44ca-afa7-8b923f16b521,RAM,16GB
0c050cda-10a9-4542-aea8-b98f29d8e92d,dc51ce12-3799-44ca-afa7-8b923f16b521,Storage,1TB SSD
e83ab769-bc5f-4ad0-916d-60dd9a931953,dc51ce12-3799-44ca-afa7-8b923f16b521,Operating System,Windows 11 Home
82b87b24-27f4-47d1-b1cc-b6752e78d500,dc51ce12-3799-44ca-afa7-8b923f16b521,Display,"14"" FHD IPS"
e96c544d-c00e-4421-b469-feaf885591d0,5a6aa650-5d2b-4089-b816-ed52b28ce4a1,Processor,AMD Ryzen 9 6900HX
b98f281a-6e93-4992-999c-5fd63e05fd10,5a6aa650-5d2b-4089-b816-ed52b28ce4a1,Graphics Card,NVIDIA GeForce RTX 4050
2d3bb611-1f9e-4d21-be41-955ec755c8e3,5a6aa650-5d2b-4089-b816-ed52b28ce4a1,RAM,32GB
72e016af-49ef-4807-b9de-bc3ea232b0b9,5a6aa650-5d2b-4089-b816-ed52b28ce4a1,Storage,1TB SSD
339614bd-cfd6-461b-ae01-e190fcc6acdf,5a6aa650-5d2b-4089-b816-ed52b28ce4a1,Operating System,Windows 11 Home
d7d52ae4-e68e-4147-9d3e-f7e3c5aa1b22,f7a9c1e3-785b-4561-9fe5-a7c586e8f3e3,Processor,AMD Ryzen 5 5600H
497ab595-b359-4ad5-8343-1964263482c3,f7a9c1e3-785b-4561-9fe5-a7c586e8f3e3,Graphics Card,NVIDIA GeForce GTX 1650
d988542b-a26a-4f37-9bc7-3969ca0a19f8,f7a9c1e3-785b-4561-9fe5-a7c586e8f3e3,RAM,16GB
6ae86f69-3b03-4d9e-bc2b-19534837aa56,f7a9c1e3-785b-4561-9fe5-a7c586e8f3e3,Storage,1TB SSD
94263527-9c02-4e54-a117-44caa267683e,f7a9c1e3-785b-4561-9fe5-a7c586e8f3e3,Operating System,Windows 11 Home
c349b1f5-4272-44b1-bec7-ad0d7bb32b23,f7a9c1e3-785b-4561-9fe5-a7c586e8f3e3,Display,"15.6"" FHD 144Hz"
a7f01091-49c2-4bcd-afef-b34274202c52,844bb2cd-8188-4659-92b3-b6c9330cbf72,Processor,AMD Ryzen 3 5300U
62e7fac1-030b-414f-89bf-87d2756e56c2,844bb2cd-8188-4659-92b3-b6c9330cbf72,Graphics Card,AMD Radeon Graphics
c8de2bb9-f741-46de-89cb-73b7c96b1cc9,844bb2cd-8188-4659-92b3-b6c9330cbf72,RAM,8GB
73128a73-8770-4e2c-9780-19d6f6343d9d,844bb2cd-8188-4659-92b3-b6c9330cbf72,Storage,512GB SSD
454c5f2a-a8bd-4e9b-ba9f-b5823dbbf528,844bb2cd-8188-4659-92b3-b6c9330cbf72,Operating System,Windows 11 Home
f9f17155-0edf-4dc8-9c3f-2f8498232545,844bb2cd-8188-4659-92b3-b6c9330cbf72,Display,"15.6"" FHD IPS"
97d4c652-71fd-42f3-95b6-bf842be0bd77,bb618aca-06e4-430d-9c96-a46ca3fded55,Processor,Intel Core i5-12500H
3807c506-3fda-481c-81d6-8600e05b07c2,bb618aca-06e4-430d-9c96-a46ca3fded55,Graphics Card,NVIDIA GeForce RTX 3050 Ti
e7404345-be73-4fb0-a4a5-787edd5a26e4,bb618aca-06e4-430d-9c96-a46ca3fded55,RAM,16GB
0fbafea4-5e5c-4e46-a139-281895d0ef23,bb618aca-06e4-430d-9c96-a46ca3fded55,Storage,1TB SSD
a8be8dd6-1da3-4cb9-80c3-a5249468972e,bb618aca-06e4-430d-9c96-a46ca3fded55,Operating System,Windows 11 Home
66368cee-fa9d-4c30-b28b-c9b75a683409,bb618aca-06e4-430d-9c96-a46ca3fded55,Display,"15.6"" FHD 144Hz"
8ebc5a6d-5523-44c1-ab13-92af080dbb95,ca4726c6-5c94-4a3f-b633-7958f4094718,Processor,AMD Ryzen 7 5800H
9d180544-52ea-45e4-9dc0-7065cb12c6e5,ca4726c6-5c94-4a3f-b633-7958f4094718,Graphics Card,NVIDIA GeForce GTX 1650
de6ebb64-dc52-4faa-a774-5537a44a79c9,ca4726c6-5c94-4a3f-b633-7958f4094718,RAM,16GB
420f1f92-6024-4b12-a480-95ee1974ce9b,ca4726c6-5c94-4a3f-b633-7958f4094718,Storage,1TB SSD
412326bd-f6e6-4f70-a156-d5fb741bdd56,ca4726c6-5c94-4a3f-b633-7958f4094718,Operating System,Windows 11 Home
44b6e625-5a29-4877-b9ae-9eee5847f9f2,ca4726c6-5c94-4a3f-b633-7958f4094718,Display,"15.6"" FHD 144Hz"
156022e1-4aed-440b-955e-7ccbe5f3bb92,366b7aa4-175e-49b7-9ed3-c6612aa7198a,Processor,AMD Ryzen 3 5300U
b70e6b88-a637-43b3-91f0-53d06e723235,366b7aa4-175e-49b7-9ed3-c6612aa7198a,Graphics Card,Intel UHD Graphics
b298ca77-ff9b-48d3-9daf-39328402f016,366b7aa4-175e-49b7-9ed3-c6612aa7198a,RAM,8GB
d5691d9b-2667-4e20-bf73-b4528015282c,366b7aa4-175e-49b7-9ed3-c6612aa7198a,Storage,512GB SSD
8bb7a748-fae7-464a-8877-48e385cb933d,366b7aa4-175e-49b7-9ed3-c6612aa7198a,Operating System,Windows 11 Home
fc8d00ec-7489-4522-8fb6-78566b270907,366b7aa4-175e-49b7-9ed3-c6612aa7198a,Display,"15.6"" FHD 144Hz"
70019a41-0bb2-4083-b60e-91b454cfaed3,a82ae24d-bed6-4ca2-91b7-54ad4fc5a54f,Processor,AMD Ryzen 5 5600H
7c93226f-4170-410d-b457-f04ca2ae3c85,a82ae24d-bed6-4ca2-91b7-54ad4fc5a54f,Graphics Card,NVIDIA GeForce RTX 3050 Ti
f9793b3f-ae63-4367-bf33-d13633ce71ca,a82ae24d-bed6-4ca2-91b7-54ad4fc5a54f,RAM,16GB
45a911d2-9d9f-4e9d-bf8a-bbcfce679293,a82ae24d-bed6-4ca2-91b7-54ad4fc5a54f,Storage,1TB SSD
5eaceabf-ef90-44de-be46-d0b1de97f901,a82ae24d-bed6-4ca2-91b7-54ad4fc5a54f,Operating System,Windows 11 Home
c841e663-1403-45b6-accf-2f14727b8f4e,a82ae24d-bed6-4ca2-91b7-54ad4fc5a54f,Display,"14"" FHD IPS"
9538f09e-ea9f-48c8-8fd5-63b6240b0c42,f74a90bb-e300-4a2b-9560-d63c59b17214,Processor,AMD Ryzen 5 6600H
08829c0a-eae5-405a-8701-cb85f7295ebb,f74a90bb-e300-4a2b-9560-d63c59b17214,Graphics Card,NVIDIA GeForce RTX 3050 Ti
5d5fbf03-aca5-4d37-8f49-43b79502794d,f74a90bb-e300-4a2b-9560-d63c59b17214,RAM,16GB
42e780fb-15fa-4116-b97d-6357166f5450,f74a90bb-e300-4a2b-9560-d63c59b17214,Storage,1TB SSD
8d6fc6fb-8d2b-4326-bf44-074fd95077e4,f74a90bb-e300-4a2b-9560-d63c59b17214,Operating System,Windows 11 Home
e9f01d0a-ac2d-4ee5-aa3b-0a10f0536f4b,f74a90bb-e300-4a2b-9560-d63c59b17214,Display,"15.6"" FHD 144Hz"
a4c4bdc7-6e33-4c78-bc30-2626c01ebe2d,1122daa3-b884-421e-b7fb-33d17998510c,Processor,AMD Ryzen 5 5600H
3538080b-671c-4f59-8347-152e973ddd13,1122daa3-b884-421e-b7fb-33d17998510c,Graphics Card,NVIDIA GeForce RTX 3050
bd966c9b-7eed-4025-a8ee-c48291cc60ed,1122daa3-b884-421e-b7fb-33d17998510c,RAM,16GB
c4738c8d-0c16-446e-b939-6a115ad6d682,1122daa3-b884-421e-b7fb-33d17998510c,Storage,1TB SSD
3e5b8579-8d61-422c-81c2-d1ac8bb414be,1122daa3-b884-421e-b7fb-33d17998510c,Operating System,Windows 11 Home
1795b461-3eec-4902-a106-2fbb59dc77ec,1122daa3-b884-421e-b7fb-33d17998510c,Display,"15.6"" FHD 144Hz"
daf68311-61e2-474f-ada6-55b160809c87,22b781db-7964-4698-9111-a00dd4f1a7f3,Processor,Intel Core i3-1115G4
a6226214-e0c7-4a71-a650-5a382fb2b892,22b781db-7964-4698-9111-a00dd4f1a7f3,Graphics Card,Intel Iris Xe Graphics
d2f13324-f90d-4a46-a81c-c57d1959eac8,22b781db-7964-4698-9111-a00dd4f1a7f3,RAM,8GB
b4912391-5248-487b-adb1-3969c6b6de5e,22b781db-7964-4698-9111-a00dd4f1a7f3,Storage,512GB SSD
1cda0f37-b53d-4cd2-86d2-49f83e41bf41,22b781db-7964-4698-9111-a00dd4f1a7f3,Operating System,Windows 11 Home
c5389a37-fff9-4fa1-aadd-dc74c726f3f3,45d9b86c-b99e-45c9-a9dd-2771a9fbf6e1,Processor,AMD Ryzen 3 5300U
71275dc3-c5e4-49dc-b7ec-ef2e14509a82,45d9b86c-b99e-45c9-a9dd-2771a9fbf6e1,Graphics Card,Intel Iris Xe Graphics
3ef263bd-5441-42e1-8a30-2dab30fb5d54,45d9b86c-b99e-45c9-a9dd-2771a9fbf6e1,RAM,8GB
4230b2bd-a6f5-49a0-8fcc-9428049432d2,45d9b86c-b99e-45c9-a9dd-2771a9fbf6e1,Storage,512GB SSD
c77d33ef-262b-45ce-bbd7-24c45ad8c124,45d9b86c-b99e-45c9-a9dd-2771a9fbf6e1,Operating System,Windows 11 Home
812d157c-b93d-4f67-bdaa-2836374862bb,45d9b86c-b99e-45c9-a9dd-2771a9fbf6e1,Display,"15.6"" FHD 144Hz"
b01ab070-d1f1-4a70-8928-38de99e2be8e,20f986d6-7eb5-4bd5-89a3-f5879ba3d614,Processor,AMD Ryzen 3 5300U
b61ad4d6-b656-435d-b285-3bc65847c9e5,20f986d6-7eb5-4bd5-89a3-f5879ba3d614,Graphics Card,Intel UHD Graphics
f4067e0a-217e-4639-a06d-a12227c526d6,20f986d6-7eb5-4bd5-89a3-f5879ba3d614,RAM,8GB
3c2f93d3-4a72-4171-bded-f6437ba13fc3,20f986d6-7eb5-4bd5-89a3-f5879ba3d614,Storage,512GB SSD
13cd7194-73d2-482a-8afb-43e1ba2e2ac6,20f986d6-7eb5-4bd5-89a3-f5879ba3d614,Operating System,Windows 11 Home
f0aa4e15-37a4-4a9d-8ef1-11dbf119feaa,20f986d6-7eb5-4bd5-89a3-f5879ba3d614,Display,"15.6"" FHD 144Hz"
bb774ee6-b11e-43ee-a542-914a6b978108,4468e910-d4e3-4d14-a5f5-5fd8f60a735f,Processor,Intel Core i3-1115G4
ec91929b-03b4-49c6-a9cc-1eb074fdc3fc,4468e910-d4e3-4d14-a5f5-5fd8f60a735f,Graphics Card,Intel UHD Graphics
2238f0a8-ebea-4868-bd85-7fbb0bce275c,4468e910-d4e3-4d14-a5f5-5fd8f60a735f,RAM,8GB
e6def363-8092-45e6-9692-d3c912ca6385,4468e910-d4e3-4d14-a5f5-5fd8f60a735f,Storage,512GB SSD
a3da3f03-4306-4929-9629-731557271c30,4468e910-d4e3-4d14-a5f5-5fd8f60a735f,Operating System,Windows 11 Home
6e1b982b-2009-4c61-8055-476b6b129353,fb3f493b-fbd8-401d-bfc6-7e05769a38f5,Processor,Intel Core i5-12500H
e25f9bab-ec33-4e6a-960b-671d8838e478,fb3f493b-fbd8-401d-bfc6-7e05769a38f5,Graphics Card,NVIDIA GeForce GTX 1650
d05cd4b4-d8b6-43fc-b166-c0c242a0841c,fb3f493b-fbd8-401d-bfc6-7e05769a38f5,RAM,16GB
b16c9777-4eb7-4b7d-9127-294e746c8e68,fb3f493b-fbd8-401d-bfc6-7e05769a38f5,Storage,1TB SSD
c9c49ce4-e370-458f-aa4b-41c6beff08b6,fb3f493b-fbd8-401d-bfc6-7e05769a38f5,Operating System,Windows 11 Home
52df7ee8-26a2-4786-8afc-2840768c2931,4ffaf420-482b-4419-9dfc-22743f992c3b,Processor,AMD Ryzen 7 5800H
cb28166a-a1e6-4f52-9007-80bc88c7b03a,4ffaf420-482b-4419-9dfc-22743f992c3b,Graphics Card,NVIDIA GeForce RTX 3050
143f3996-95e4-463d-bbf4-6ee2827f9269,4ffaf420-482b-4419-9dfc-22743f992c3b,RAM,16GB
f0bfc513-967e-4294-9285-f188629a2673,4ffaf420-482b-4419-9dfc-22743f992c3b,Storage,1TB SSD
50d84e9e-b4ba-43ed-a763-894fa5025b50,4ffaf420-482b-4419-9dfc-22743f992c3b,Operating System,Windows 11 Home
ceaed9c9-b410-48c3-b4d2-882c22cb5942,4ffaf420-482b-4419-9dfc-22743f992c3b,Display,"14"" FHD IPS"
cb0fcd36-4491-446d-bcd2-2e784b36a022,29f9fbc9-1932-4376-854a-302da121089f,Processor,AMD Ryzen 7 5800H
e0d096ec-957f-4956-8c25-a94e6c5f70ef,29f9fbc9-1932-4376-854a-302da121089f,Graphics Card,NVIDIA GeForce RTX 3050 Ti
6dc5c686-8cb5-4055-9543-04d0c6607fc3,29f9fbc9-1932-4376-854a-302da121089f,RAM,16GB
b33423a7-e0ec-4f8c-a207-09b3a97fdd39,29f9fbc9-1932-4376-854a-302da121089f,Storage,1TB SSD
432b9b0d-47c5-4e9c-b49a-5fd9591b162c,29f9fbc9-1932-4376-854a-302da121089f,Operating System,Windows 11 Home
74beb994-071a-43b9-9805-d351b9d83dcf,29f9fbc9-1932-4376-854a-302da121089f,Display,"15.6"" FHD 144Hz"
012090c3-cb1b-44e4-b97a-370201df30f4,e4e2c9c7-6aa1-4fdd-8afa-be1c51f4486b,Processor,AMD Ryzen 7 5800H
bbfa16bc-fc6c-4d7a-8841-a725f9066432,e4e2c9c7-6aa1-4fdd-8afa-be1c51f4486b,Graphics Card,NVIDIA GeForce RTX 3050 Ti
0e2f0a2d-fe5c-468b-b2f3-20631d107547,e4e2c9c7-6aa1-4fdd-8afa-be1c51f4486b,RAM,16GB
8ab043bc-48ca-4c9e-b7fa-24c579bb193f,e4e2c9c7-6aa1-4fdd-8afa-be1c51f4486b,Storage,1TB SSD
e5879d18-f833-4ebd-a30f-a76da6a42351,e4e2c9c7-6aa1-4fdd-8afa-be1c51f4486b,Operating System,Windows 11 Home
7e3e0574-d2dd-4ad7-b2c6-3f2f7c40daeb,353bb092-6e8c-475d-bf76-25614d9a2378,Processor,Intel Core i5-1235U
bb163be1-ae7f-45f6-a21c-a45e0b0a9af3,353bb092-6e8c-475d-bf76-25614d9a2378,Graphics Card,Intel Iris Xe Graphics
3e199ec0-4f8e-43b4-8170-7f4b813b267a,353bb092-6e8c-475d-bf76-25614d9a2378,RAM,8GB
9d366918-a1d3-4c14-a29b-d5208153cda7,353bb092-6e8c-475d-bf76-25614d9a2378,Storage,512GB SSD
a55df6e9-c74f-4a6a-8d33-0084fe3dafc5,353bb092-6e8c-475d-bf76-25614d9a2378,Operating System,Windows 11 Home
9a5b37a9-d76c-4e23-b5b3-1cda5e9c10bc,353bb092-6e8c-475d-bf76-25614d9a2378,Display,"15.6"" FHD 144Hz"
54ae2795-41a0-4d1a-af0b-0b551e0a5e21,9f22a14c-8b63-4b1e-925d-9f3ab438c294,Processor,Intel Core i5-12500H
bea93df6-9028-4fd4-b266-a017a45d984c,9f22a14c-8b63-4b1e-925d-9f3ab438c294,Graphics Card,NVIDIA GeForce RTX 3050 Ti
94a09cc1-16de-4803-b990-a83458911416,9f22a14c-8b63-4b1e-925d-9f3ab438c294,RAM,16GB
cfd58ba7-2d2e-46a7-b809-c1076ea940f0,9f22a14c-8b63-4b1e-925d-9f3ab438c294,Storage,1TB SSD
93f20297-9810-47f8-97ca-4f4c2a49aa68,9f22a14c-8b63-4b1e-925d-9f3ab438c294,Operating System,Windows 11 Home
abdb8945-0e69-456e-826a-968e76223ae5,9f22a14c-8b63-4b1e-925d-9f3ab438c294,Display,"15.6"" FHD 144Hz"
b66cebfe-33aa-422f-bd5f-523d8618d64e,5cdb879a-3623-4f20-ac61-99112ea39183,Processor,Intel Core i5-12450H
666cdf6b-99ea-4e84-af2b-70862f3bf73a,5cdb879a-3623-4f20-ac61-99112ea39183,Graphics Card,NVIDIA GeForce RTX 3050
bd687cb6-016d-46dd-b9de-72929bcb16e3,5cdb879a-3623-4f20-ac61-99112ea39183,RAM,16GB
2c36ccbe-6f6d-4ad5-97bd-9d31f26ea65c,5cdb879a-3623-4f20-ac61-99112ea39183,Storage,1TB SSD
d29fac67-78e8-4fa4-8332-ea14e65781d7,5cdb879a-3623-4f20-ac61-99112ea39183,Operating System,Windows 11 Home
fb392116-8e15-492a-81eb-50264bdad92e,5cdb879a-3623-4f20-ac61-99112ea39183,Display,"15.6"" FHD 144Hz"
8881fbdd-aa5c-46d6-91d7-d58a50bd6366,7749f275-7001-4c76-9b28-a39165288d28,Processor,AMD Ryzen 5 6600H
6a0ddd7c-b914-456b-8939-f8ba84fbdb4b,7749f275-7001-4c76-9b28-a39165288d28,Graphics Card,NVIDIA GeForce RTX 3050 Ti
151657d1-0dca-4b24-b14e-7b67319ea913,7749f275-7001-4c76-9b28-a39165288d28,RAM,16GB
a7a0bc0e-b0a0-4b08-a9a7-de4e53bf0715,7749f275-7001-4c76-9b28-a39165288d28,Storage,1TB SSD
85088606-41fa-4e2d-9230-43eccbc6d596,7749f275-7001-4c76-9b28-a39165288d28,Operating System,Windows 11 Home
106d28ed-8a8a-4c93-b7e4-0bf820c2fe57,7749f275-7001-4c76-9b28-a39165288d28,Display,"14"" FHD IPS"
6cb7198e-dfd0-48c7-8b61-82429de92656,98b2d8a3-2093-4b4c-bbd2-0d01bd2f200c,Processor,AMD Ryzen 5 6600H
21058123-a7e7-46c5-8862-48a723ed55ef,98b2d8a3-2093-4b4c-bbd2-0d01bd2f200c,Graphics Card,NVIDIA GeForce RTX 3050 Ti
73bf19d0-9791-4ef9-92dc-2d4840a32eab,98b2d8a3-2093-4b4c-bbd2-0d01bd2f200c,RAM,16GB
af865f56-ef23-4a5d-93b3-29c0d8d966e1,98b2d8a3-2093-4b4c-bbd2-0d01bd2f200c,Storage,1TB SSD
c2e29d74-25d7-4964-990b-f66615996584,98b2d8a3-2093-4b4c-bbd2-0d01bd2f200c,Operating System,Windows 11 Home
35163ef4-7753-4acc-bd0c-65bd4804c21c,daa45fba-fcf0-466c-8d27-6a137fa418eb,Processor,Intel Core i5-12500H
54852c5a-6506-42f5-a58c-815fba87932d,daa45fba-fcf0-466c-8d27-6a137fa418eb,Graphics Card,NVIDIA GeForce RTX 3050 Ti
2c0b10a5-9bf4-4fb7-bae4-c9923e627c95,daa45fba-fcf0-466c-8d27-6a137fa418eb,RAM,16GB
a527916c-e424-49c6-9d56-db2e62f49f22,daa45fba-fcf0-466c-8d27-6a137fa418eb,Storage,1TB SSD
e9a0aa74-124d-4054-b8fc-19432a9d5ffd,daa45fba-fcf0-466c-8d27-6a137fa418eb,Operating System,Windows 11 Home
2b38c442-85b3-4b8c-a8a2-8c51af4a3af2,daa45fba-fcf0-466c-8d27-6a137fa418eb,Display,"15.6"" FHD IPS"
840a25d7-20dc-4de7-9f6e-737fc8ec6094,3863b129-4783-46bf-9c95-34147ef9d594,Processor,AMD Ryzen 7 5800H
cf0b19e0-6d24-4963-849e-89a60694d98c,3863b129-4783-46bf-9c95-34147ef9d594,Graphics Card,NVIDIA GeForce RTX 3050
3faf643d-d90c-4d7b-b1e4-f4a7d084f79d,3863b129-4783-46bf-9c95-34147ef9d594,RAM,16GB
10d6c525-8b19-4142-bcca-1ae01e192bf2,3863b129-4783-46bf-9c95-34147ef9d594,Storage,1TB SSD
a4793c6f-93c2-4e47-b1bf-cc148a838af1,3863b129-4783-46bf-9c95-34147ef9d594,Operating System,Windows 11 Home
a3906c4b-4c80-4b98-879b-2815e5e2b820,3863b129-4783-46bf-9c95-34147ef9d594,Display,"15.6"" FHD IPS"
01bfb05d-a85b-4cbd-a867-86d28abc6e17,abc9465f-391b-4a5e-9e48-580fbe43f410,Processor,Intel Core i3-1215U
3e2ba345-eeae-4d20-9537-5a125921e28a,abc9465f-391b-4a5e-9e48-580fbe43f410,Graphics Card,AMD Radeon Graphics
ecc8fe11-4c20-4a9f-a102-f2b303e1c969,abc9465f-391b-4a5e-9e48-580fbe43f410,RAM,8GB
9b7b6b41-b1fc-4b0b-848b-0c78e279ad10,abc9465f-391b-4a5e-9e48-580fbe43f410,Storage,512GB SSD
ece1e8e5-f275-47d0-8c5f-5a4bf06af9a2,abc9465f-391b-4a5e-9e48-580fbe43f410,Operating System,Windows 11 Home
7649ff36-bb13-410d-b480-77d2fdd0b5f6,abc9465f-391b-4a5e-9e48-580fbe43f410,Display,"15.6"" FHD IPS"
e2d70491-338e-4394-8ebd-810d200f716d,50213be4-29b8-40cc-a222-3710abd77b03,Processor,AMD Ryzen 7 5800H
746cfb12-04cf-497f-8809-d4f9ef4a272e,50213be4-29b8-40cc-a222-3710abd77b03,Graphics Card,NVIDIA GeForce RTX 3050
02d6c859-94c0-4042-a93d-f78142ec89ba,50213be4-29b8-40cc-a222-3710abd77b03,RAM,16GB
23371938-f2cb-4fa8-a33c-e3b35a681a69,50213be4-29b8-40cc-a222-3710abd77b03,Storage,1TB SSD
04294b6a-81b8-4b44-bb70-ed6c7d12a1b8,50213be4-29b8-40cc-a222-3710abd77b03,Operating System,Windows 11 Home
68ad6e9e-7016-4bb1-9c0f-22c52359c5a6,50213be4-29b8-40cc-a222-3710abd77b03,Display,"14"" FHD IPS"
38c9eab9-3d7e-49a3-8375-e162676aed96,4ec6f77e-781b-465f-87ea-de947d397e04,Processor,AMD Ryzen 5 5500U
23f8f3a9-0d98-45d2-b6fb-fcc9376dfd3b,4ec6f77e-781b-465f-87ea-de947d397e04,Graphics Card,Intel Iris Xe Graphics
92166988-50e4-4fb1-b9b3-994efe26d251,4ec6f77e-781b-465f-87ea-de947d397e04,RAM,8GB
1a3542dd-ecba-42ce-904d-ccc244db429e,4ec6f77e-781b-465f-87ea-de947d397e04,Storage,512GB SSD
0fd7b935-a615-4214-85dd-5a1f8dacc3da,4ec6f77e-781b-465f-87ea-de947d397e04,Operating System,Windows 11 Home
